question_id,correct_answer,numerical_answer,answer_status,answer_confidence,answer_source,answer_source_url,verification_method
JA_2025_P1_PHY_Q015,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q016,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q002,"A
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q004,"A
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q005,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q006,"B, D
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q007,"A, D",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q009,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q013,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q014,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q015,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q016,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q002,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q003,"A
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q004,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q005,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q006,"B, C
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q007,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q012,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q013,175,175.0,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q014,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q015,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q016,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q002,"C
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q004,"C
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q005,"A, B",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q008,"A, C
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q012,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q014,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q002,"B
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q004,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q005,"A, B, C",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q007,"A, B
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q008,"A, B, C",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q010,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q014,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q002,"A
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q004,"D
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q005,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q006,"C, D
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q008,"A, C
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P2_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q012,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q014,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q001,D,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q002,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q003,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q004,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q005,AC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q006,AD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q007,BD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q008,ACD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q011,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q013,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q014,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q015,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q016,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q001,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q002,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q003,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q004,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q005,AC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q006,AB,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q007,ABC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q008,AC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q009,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q028,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q012,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q013,D,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q014,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q015,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q016,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q001,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q002,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q003,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q004,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q005,ABD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q006,AC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q007,BC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q008,ABC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q012,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P1_PHY_Q013,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q014,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q015,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P1_PHY_Q016,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q001,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q002,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q003,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q004,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q005,ABC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q006,ABC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q007,AD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q008,BD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q009,BD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q012,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q014,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q016,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q017,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q018,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q001,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q002,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q003,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q004,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
